Timestamp,Average Water Speed,Average Water Direction,Chlorophyll,Temperature,Dissolved Oxygen,Dissolved Oxygen (%Saturation),pH,Salinity,Specific Conductance,Turbidity
2023-12-19 03:50:00,15.456,126.085,1.674,27.96882574257426,6.0563,94.51764912280701,7.947,35.68,54.099,0.961
2023-12-19 04:00:00,57.891,341.502,1.242,27.968744554455448,6.0552,94.47515789473684,7.932,35.683,54.103,0.932
2023-12-19 04:10:00,13.976,269.045,1.324,27.968663366336635,6.0541,94.43266666666666,7.934,35.686,54.107,0.997
2023-12-19 04:20:00,20.836,122.265,1.281,27.968582178217822,6.053,94.39017543859649,7.933,35.686,54.106,0.846
2023-12-19 04:30:00,19.46,53.45,1.597,27.96850099009901,6.0519,94.34768421052631,7.942,35.692,54.114,1.193
2023-12-19 04:40:00,19.407,316.811,8.808,27.9684198019802,6.050800000000001,94.30519298245613,7.928,35.69,54.112,1.224
2023-12-19 04:50:00,51.241,35.185,1.141,27.968338613861388,6.0497000000000005,94.26270175438596,7.918,35.686,54.106,1.123
2023-12-19 05:00:00,5.865,187.357,0.903,27.968257425742575,6.0486,94.22021052631578,7.917,35.686,54.105,1.019
2023-12-19 05:10:00,14.73,53.456,0.761,27.968176237623762,6.0475,94.1777192982456,7.922,35.689,54.109,1.733
2023-12-19 05:20:00,16.527,306.868,0.678,27.968095049504953,6.0464,94.13522807017543,7.929,35.683,54.101,2.184
2023-12-19 05:30:00,9.857,272.665,0.848,27.96801386138614,6.0453,94.09273684210525,7.925,35.666,54.077,1.403
2023-12-19 05:40:00,41.788,153.57,1.172,27.967932673267327,6.0442,94.05024561403508,7.932,35.682,54.098,1.947
2023-12-19 05:50:00,40.593,22.169,0.462,27.967851485148515,6.0431,94.00775438596492,7.924,35.675,54.089,1.046
2023-12-19 06:00:00,23.238,219.376,1.035,27.967770297029706,6.042,93.96526315789474,7.924,35.673,54.086,0.756
2023-12-19 06:10:00,2.964,111.545,0.357,27.967689108910893,6.040900000000001,93.92277192982456,7.919,35.675,54.087,1.004
2023-12-19 06:20:00,15.323,35.481,0.291,27.96760792079208,6.0398000000000005,93.88028070175439,7.911,35.67,54.081,0.732
2023-12-19 06:30:00,43.539,324.336,0.554,27.967526732673267,6.0387,93.83778947368421,7.913,35.673,54.084,1.026
2023-12-19 06:40:00,10.21,263.642,0.311,27.967445544554458,6.0376,93.79529824561403,7.907,35.67,54.081,1.018
2023-12-19 06:50:00,21.233,170.68,0.372,27.967364356435645,6.0365,93.75280701754386,7.909,35.658,54.066,0.882
2023-12-19 07:00:00,18.464,323.868,0.185,27.967283168316833,6.0354,93.71031578947368,7.92,35.639,54.04,1.02
2023-12-19 07:10:00,31.3,27.902,0.298,27.96720198019802,6.0343,93.6678245614035,7.916,35.649,54.054,0.673
2023-12-19 07:20:00,32.229,208.375,0.5654999999999999,27.96712079207921,6.0332,93.62533333333333,7.921,35.634,54.036,0.749
2023-12-19 07:30:00,11.555,340.986,0.833,27.967039603960398,6.032100000000001,93.58284210526315,7.943,35.646,54.054,1.596
2023-12-19 07:40:00,14.997,206.403,0.561,27.966958415841585,6.031000000000001,93.54035087719298,7.917,35.628,54.03,1.124
2023-12-19 07:50:00,21.083,333.654,0.405,27.966877227722772,6.0299000000000005,93.4978596491228,7.914,35.632,54.037,1.121
2023-12-19 08:00:00,9.006,88.624,0.294,27.966796039603963,6.0288,93.45536842105263,7.92,35.631,54.037,1.268
2023-12-19 08:10:00,19.688,30.591,0.681,27.96671485148515,6.0277,93.41287719298245,7.93,35.635,54.043,1.318
2023-12-19 08:20:00,29.692,32.43,0.128,27.966633663366338,6.0266,93.37038596491227,7.917,35.632,54.039,1.781
2023-12-19 08:30:00,13.049,24.593,0.604,27.966552475247525,6.0255,93.3278947368421,7.927,35.634,54.044,1.345
2023-12-19 08:40:00,28.714,154.398,0.756,27.966471287128716,6.0244,93.28540350877192,7.942,35.633,54.046,1.686
2023-12-19 08:50:00,21.418,252.492,0.932,27.966390099009903,6.0233,93.24291228070174,7.931,35.632,54.045,2.035
2023-12-19 09:00:00,18.907,277.526,0.623,27.96630891089109,6.022200000000001,93.20042105263158,7.93,35.628,54.04,1.845
2023-12-19 09:10:00,33.459,139.384,0.486,27.966227722772278,6.021100000000001,93.1579298245614,7.925,35.622,54.033,1.052
2023-12-19 09:20:00,33.493,251.366,0.165,27.96614653465347,6.0200000000000005,93.11543859649123,7.923,35.624,54.033,1.18
2023-12-19 09:30:00,26.72,95.986,0.30700000000000005,27.966065346534656,6.0189,93.07294736842105,7.927,35.636,54.054,1.105
2023-12-19 09:40:00,13.292,69.923,0.449,27.965984158415843,6.0178,93.03045614035088,7.928,35.626,54.041,1.545
2023-12-19 09:50:00,32.394,301.043,0.434,27.96590297029703,6.0167,92.9879649122807,7.922,35.638,54.059,1.324
2023-12-19 09:50:00,32.394,301.043,0.434,27.96582178217822,6.0156,92.94547368421053,7.922,35.638,54.059,1.324
2023-12-19 10:00:00,38.259,90.802,0.643,27.965740594059408,6.0145,92.90298245614035,7.921,35.643,54.072,1.124
2023-12-19 10:10:00,31.276,213.252,0.567,27.965659405940595,6.013400000000001,92.86049122807017,7.93,35.624,54.048,1.63
2023-12-19 10:20:00,80.276,213.324,0.787,27.965578217821783,6.012300000000001,92.818,7.933,35.614,54.035,1.779
2023-12-19 10:30:00,48.84,145.292,0.504,27.965497029702973,6.0112000000000005,93.215,7.93,35.618,54.041,1.502
2023-12-19 10:40:00,56.187,51.053,0.865,27.96541584158416,6.0101,94.097,7.93,35.597,54.022,2.119
2023-12-19 10:50:00,26.65,69.317,0.552,27.965334653465348,6.009,95.183,7.933,35.593,54.018,1.846
2023-12-19 11:00:00,32.406,256.082,0.863,27.965253465346535,6.123,96.974,7.945,35.583,54.004,2.748
2023-12-19 11:10:00,9.638,94.94,1.457,27.965172277227722,6.122,96.99,7.939,35.583,54.005,3.377
2023-12-19 11:20:00,12.53,182.099,0.82,27.965091089108913,6.084,96.509,7.934,35.568,53.988,3.075
2023-12-19 11:30:00,2.287,240.29,0.738,27.9650099009901,6.087428571428571,94.872,7.929,35.567,53.99,2.721
2023-12-19 11:40:00,10.339,3.967,1.421,27.964928712871288,6.090857142857143,94.897,7.932,35.56,53.982,6.13
2023-12-19 11:50:00,14.679,206.113,0.846,27.964847524752475,6.094285714285714,93.904,7.929,35.554,53.973,2.631
2023-12-19 12:00:00,24.133,174.114,0.775,27.964766336633666,6.097714285714285,94.642,7.93,35.558,53.984,2.609
2023-12-19 12:10:00,10.005,240.233,0.341,27.964685148514853,6.1011428571428565,94.887,7.929,35.555,53.981,1.836
2023-12-19 12:20:00,17.926,109.935,0.758,27.96460396039604,6.104571428571428,95.522,7.939,35.558,53.986,2.27
2023-12-19 12:30:00,8.479,279.64,0.549,27.964522772277228,6.108,97.269,7.944,35.566,53.997,2.18
2023-12-19 12:40:00,18.877,10.626,0.947,27.96444158415842,6.24,99.479,7.95,35.578,54.016,2.347
2023-12-19 12:50:00,25.876,14.789,0.773,27.964360396039606,6.278,100.128,7.95,35.573,54.01,2.1
2023-12-19 13:00:00,11.294,142.354,1.002,27.964279207920793,6.355,101.298,7.953,35.566,53.999,2.257
2023-12-19 13:10:00,19.507,358.608,0.984,27.96419801980198,6.387,101.85,7.96,35.579,54.019,2.208
2023-12-19 13:20:00,6.244,239.746,0.784,27.96411683168317,6.388,101.931,7.962,35.575,54.014,1.907
2023-12-19 13:30:00,9.61,145.326,0.909,27.96403564356436,6.365,101.659,7.958,35.584,54.029,1.818
2023-12-19 13:40:00,13.428,47.931,0.96,27.963954455445545,6.38,101.956,7.958,35.571,54.014,1.448
2023-12-19 13:50:00,21.654,122.302,0.418,27.963873267326733,6.325,101.066,7.958,35.583,54.029,1.54
2023-12-19 14:00:00,18.921,336.464,1.28,27.963792079207924,6.487,103.679,7.958,35.589,54.038,1.725
2023-12-19 14:10:00,5.341,186.055,0.74,27.96371089108911,6.44,103.013,7.952,35.591,54.043,1.518
2023-12-19 14:20:00,2.777,133.289,0.611,27.963629702970298,6.387,102.184,7.956,35.578,54.027,1.108
2023-12-19 14:30:00,37.885,294.042,0.798,27.963548514851485,6.538,104.674,7.953,35.588,54.042,1.797
2023-12-19 14:40:00,28.681,75.048,1.397,27.963467326732676,6.489,103.921,7.953,35.593,54.049,1.523
2023-12-19 14:50:00,4.423,28.673,1.22,27.963386138613863,6.589,105.552,7.954,35.591,54.047,1.857
2023-12-19 15:00:00,3.442,80.043,1.513,27.96330495049505,6.493,104.004,7.952,35.591,54.048,1.425
2023-12-19 15:10:00,15.226,257.869,1.354,27.963223762376238,6.574,105.303,7.957,35.592,54.049,1.639
2023-12-19 15:20:00,17.044,329.511,1.618,27.96314257425743,6.571,105.276,7.964,35.584,54.039,1.45
2023-12-19 15:30:00,26.629,114.345,1.584,27.963061386138616,6.59,105.592,7.965,35.595,54.053,2.117
2023-12-19 15:40:00,35.417,128.103,1.452,27.962980198019803,6.632,106.287,7.972,35.591,54.049,1.972
2023-12-19 15:50:00,10.653,18.196,1.159,27.96289900990099,6.643,106.479,7.962,35.598,54.058,1.387
2023-12-19 16:00:00,12.103,231.67,0.697,27.96281782178218,6.55,105.02,7.957,35.59,54.048,1.013
2023-12-19 16:10:00,21.48,275.727,1.235,27.96273663366337,6.566,105.232,7.964,35.592,54.05,1.139
2023-12-19 16:20:00,29.12,157.047,2.236,27.962655445544556,6.704,107.427,7.97,35.582,54.036,2.042
2023-12-19 16:30:00,2.456,115.745,1.314,27.962574257425743,6.532,104.676,7.969,35.594,54.053,1.241
2023-12-19 16:40:00,19.426,359.986,1.692,27.962493069306934,6.716,107.62,7.969,35.591,54.048,1.478
2023-12-19 16:50:00,10.333,149.545,1.816,27.96241188118812,6.794,108.849,7.967,35.592,54.049,1.379
2023-12-19 17:00:00,13.174,67.457,1.804,27.96233069306931,6.684,107.028,7.971,35.586,54.04,1.587
2023-12-19 17:10:00,12.611,302.625,1.242,27.962249504950496,6.734,107.77,7.964,35.589,54.041,1.215
2023-12-19 17:20:00,28.731,109.364,1.497,27.962168316831683,6.584,105.26,7.964,35.579,54.026,1.389
2023-12-19 17:30:00,34.779,18.525,1.524,27.962087128712874,6.683,106.818,7.964,35.587,54.035,1.091
2023-12-19 17:40:00,7.094,177.902,1.719,27.96200594059406,6.699,107.069,7.974,35.587,54.035,1.372
2023-12-19 17:50:00,16.292,98.012,2.109,27.961924752475248,6.596,105.377,7.963,35.582,54.027,1.129
2023-12-19 18:00:00,29.533,302.931,1.964,27.961843564356435,6.688,106.782,7.97,35.58,54.023,1.044
2023-12-19 18:10:00,13.324,58.769,2.356,27.961762376237626,6.524,104.098,7.961,35.566,54.003,1.345
2023-12-19 18:20:00,10.935,145.441,2.709,27.961681188118813,6.596,105.106,7.961,35.576,54.013,1.864
2023-12-19 18:30:00,32.31,331.094,2.335,27.9616,6.509,103.688,7.958,35.575,54.01,1.431
2023-12-19 18:40:00,18.682,64.039,3.31,27.961518811881188,6.464,102.916,7.959,35.587,54.025,1.278
2023-12-19 18:50:00,27.222,231.999,3.41,27.96143762376238,6.503,103.53,7.958,35.576,54.01,1.941
2023-12-19 19:00:00,28.313,124.889,2.466,27.961356435643566,6.215,98.861,7.947,35.57,53.999,1.148
2023-12-19 19:10:00,9.61,147.988,2.415,27.961275247524753,6.121,97.308,7.938,35.571,53.998,0.954
2023-12-19 19:20:00,30.813,255.97,3.136,27.96119405940594,6.136,97.521,7.944,35.569,53.995,1.033
2023-12-19 19:30:00,8.992,114.481,2.155,27.96111287128713,6.146,97.648,7.944,35.569,53.994,1.166
2023-12-19 19:40:00,25.416,199.642,1.265,27.96103168316832,6.0745000000000005,95.079,7.931,35.567,53.991,1.314
2023-12-19 19:50:00,12.399,174.852,3.677,27.960950495049506,6.003,95.306,7.932,35.575,54.001,1.468
2023-12-19 20:00:00,25.389,101.741,2.104,27.960869306930693,6.0755,94.471,7.932,35.562,53.982,1.08
2023-12-19 20:10:00,12.348,306.582,3.58,27.960788118811884,6.148,97.534,7.938,35.576,54.0,1.136
2023-12-19 20:20:00,27.153,351.384,2.015,27.96070693069307,6.147666666666666,95.732,7.923,35.554,53.969,0.954
2023-12-19 20:30:00,19.963,281.938,2.683,27.96062574257426,6.147333333333333,93.93,7.931,35.544,53.953,1.246
2023-12-19 20:40:00,27.873,218.846,2.73,27.960544554455446,6.147,93.0445,7.937,35.553,53.964,1.203
2023-12-19 20:50:00,19.567,79.061,2.4,27.960463366336636,6.1466666666666665,92.159,7.926,35.553,53.964,0.823
2023-12-19 21:00:00,8.741,328.072,2.527,27.960382178217824,6.146333333333333,94.739,7.933,35.537,53.943,1.046
2023-12-19 21:10:00,13.663,130.076,2.802,27.96030099009901,6.146,97.319,7.948,35.558,53.97,1.126
2023-12-19 21:20:00,17.225,136.704,2.088,27.960219801980198,6.11475,93.599,7.928,35.558,53.97,0.886
2023-12-19 21:30:00,9.957,246.177,2.386,27.96013861386139,6.0835,94.16,7.934,35.557,53.969,0.732
2023-12-19 21:40:00,25.633,342.475,1.237,27.960057425742576,6.05225,94.721,7.931,35.556,53.966,0.784
2023-12-19 21:50:00,28.92,187.044,2.277,27.959976237623763,6.021,95.282,7.943,35.559,53.969,0.906
2023-12-19 22:00:00,10.467,79.17,2.527,27.95989504950495,6.021595505617977,92.232,7.936,35.554,53.961,0.923
2023-12-19 22:10:00,28.982,264.756,2.636,27.95981386138614,6.022191011235955,93.747,7.94,35.556,53.963,1.393
2023-12-19 22:20:00,13.124,35.09,1.355,27.95973267326733,6.022786516853932,93.72601282051282,7.925,35.556,53.963,0.806
2023-12-19 22:30:00,23.763,289.951,2.023,27.959651485148516,6.02338202247191,93.70502564102564,7.927,35.56,53.966,1.261
2023-12-19 22:40:00,27.911,204.749,1.625,27.959570297029703,6.023977528089888,93.68403846153846,7.931,35.556,53.961,1.273
2023-12-19 22:50:00,17.924,207.014,1.37,27.959489108910894,6.024573033707865,93.66305128205128,7.92,35.555,53.958,0.883
2023-12-19 23:00:00,48.005,176.533,2.016,27.95940792079208,6.0251685393258425,93.6420641025641,7.931,35.556,53.96,0.921
2023-12-19 23:10:00,19.841,336.876,2.407,27.95932673267327,6.02576404494382,93.62107692307693,7.931,35.554,53.956,1.393
2023-12-19 23:20:00,12.214,225.318,1.674,27.959245544554456,6.026359550561797,93.60008974358975,7.931,35.54,53.936,0.957
2023-12-19 23:30:00,50.768,101.255,3.5,27.959164356435647,6.026955056179776,93.57910256410257,7.931,35.55,53.949,1.66
2023-12-19 23:40:00,11.567,205.428,1.952,27.959083168316834,6.027550561797753,93.55811538461539,7.931,35.54,53.935,0.889
2023-12-19 23:50:00,20.354,44.684,1.967,27.95900198019802,6.02814606741573,93.5371282051282,7.934,35.542,53.938,1.237
2023-12-20 00:00:00,30.324,278.723,1.763,27.95892079207921,6.028741573033708,93.51614102564102,7.929,35.544,53.939,1.376
2023-12-20 00:10:00,40.97,355.197,2.229,27.958839603960396,6.029337078651685,93.49515384615384,7.931,35.551,53.948,1.57
2023-12-20 00:20:00,32.257,95.439,1.412,27.958758415841586,6.0299325842696625,93.47416666666666,7.935,35.553,53.95,0.977
2023-12-20 00:30:00,50.426,267.293,1.517,27.958677227722774,6.030528089887641,93.45317948717948,7.932,35.554,53.951,1.109
2023-12-20 00:40:00,19.598,55.969,1.562,27.95859603960396,6.031123595505618,93.4321923076923,7.934,35.559,53.957,1.298
2023-12-20 00:50:00,17.82,124.046,1.656,27.95851485148515,6.0317191011235956,93.41120512820513,7.927,35.557,53.953,1.249
2023-12-20 01:00:00,6.814,34.369,1.372,27.95843366336634,6.032314606741573,93.39021794871795,7.92,35.549,53.942,1.411
2023-12-20 01:10:00,18.384,126.58,1.186,27.958352475247526,6.03291011235955,93.36923076923077,7.922,35.549,53.942,1.982
2023-12-20 01:20:00,27.456,63.092,1.434,27.958271287128714,6.033505617977528,93.34824358974359,7.921,35.542,53.933,1.371
2023-12-20 01:30:00,57.884,75.455,1.519,27.9581900990099,6.034101123595505,93.32725641025641,7.925,35.547,53.939,2.638
2023-12-20 01:40:00,5.058,346.702,0.64,27.95810891089109,6.034696629213483,93.30626923076923,7.915,35.536,53.925,0.948
2023-12-20 01:50:00,25.128,45.307,0.645,27.95802772277228,6.035292134831461,93.28528205128205,7.909,35.545,53.937,0.789
2023-12-20 02:00:00,13.427,188.001,0.919,27.957946534653466,6.035887640449438,93.26429487179487,7.911,35.54,53.931,0.588
2023-12-20 02:10:00,36.74,128.323,0.368,27.957865346534653,6.0364831460674155,93.2433076923077,7.9135,35.547,53.939,0.742
2023-12-20 02:20:00,46.041,112.075,1.061,27.957784158415844,6.037078651685393,93.22232051282052,7.916,35.54,53.928,1.385
2023-12-20 02:30:00,12.125,161.066,0.488,27.95770297029703,6.03767415730337,93.20133333333334,7.911333333333333,35.554,53.949,0.866
2023-12-20 02:40:00,17.254,219.1,0.315,27.95762178217822,6.038269662921349,93.18034615384616,7.906666666666667,35.544,53.935,0.662
2023-12-20 02:50:00,16.519,31.59,0.49,27.957540594059406,6.038865168539326,93.15935897435898,7.902,35.553,53.946,0.927
2023-12-20 03:00:00,21.171,295.387,1.0125,27.957459405940597,6.039460674157303,93.1383717948718,7.906000000000001,35.538,53.925,0.745
2023-12-20 03:10:00,17.65,133.705,1.535,27.957378217821784,6.040056179775281,93.11738461538461,7.91,35.552,53.942,1.673
2023-12-20 03:20:00,27.489,51.015,0.7,27.95729702970297,6.040651685393258,93.09639743589743,7.9125,35.537,53.923,0.769
2023-12-20 03:30:00,7.025,289.247,1.558,27.95721584158416,6.0412471910112355,93.07541025641025,7.915,35.547,53.934,1.499
2023-12-20 03:40:00,13.345,250.398,0.151,27.95713465346535,6.041842696629214,93.05442307692307,7.910333333333333,35.537,53.921,0.721
2023-12-20 03:50:00,46.293,247.578,0.549,27.957053465346537,6.042438202247191,93.0334358974359,7.905666666666667,35.547,53.934,0.823
2023-12-20 04:00:00,12.644,340.069,0.591,27.956972277227724,6.043033707865169,93.01244871794871,7.901,35.546,53.932,0.715
2023-12-20 04:10:00,28.12,190.054,0.616,27.95689108910891,6.043629213483146,92.99146153846154,7.906,35.537,53.919,0.75
2023-12-20 04:20:00,38.938,301.52,0.573,27.956809900990102,6.044224719101123,92.97047435897436,7.905,35.542,53.926,0.642
2023-12-20 04:30:00,12.924,71.342,0.712,27.95672871287129,6.044820224719101,92.94948717948718,7.904,35.54,53.922,0.732
2023-12-20 04:40:00,13.342,193.886,0.687,27.956647524752476,6.045415730337078,92.9285,7.906,35.542,53.925,0.638
2023-12-20 04:50:00,12.502,273.004,0.663,27.956566336633664,6.046011235955056,92.90751282051282,7.911,35.549,53.934,1.035
2023-12-20 05:00:00,24.063,25.082,0.622,27.956485148514854,6.046606741573034,92.88652564102564,7.91,35.533,53.911,0.897
2023-12-20 05:10:00,11.674,0.782,0.558,27.95640396039604,6.047202247191011,92.86553846153846,7.909,35.552,53.936,0.729
2023-12-20 05:20:00,23.376,55.718,0.817,27.95632277227723,6.047797752808989,92.84455128205128,7.911,35.536,53.913,1.116
2023-12-20 05:30:00,16.302,261.326,0.854,27.956241584158416,6.048393258426966,92.8235641025641,7.915,35.542,53.921,1.076
2023-12-20 05:40:00,15.905,20.743,0.68,27.956160396039607,6.048988764044943,92.80257692307693,7.909,35.529,53.903,1.406
2023-12-20 05:50:00,31.936,12.378,0.504,27.956079207920794,6.049584269662922,92.78158974358975,7.914,35.534,53.908,0.95
2023-12-20 06:00:00,38.946,123.319,0.512,27.95599801980198,6.050179775280899,92.76060256410257,7.918,35.535,53.91,2.263
2023-12-20 06:10:00,12.973,214.506,0.529,27.95591683168317,6.050775280898876,92.73961538461539,7.91,35.537,53.913,0.924
2023-12-20 06:20:00,45.214,63.424,0.384,27.955835643564356,6.051370786516854,92.7186282051282,7.906,35.525,53.897,1.201
2023-12-20 06:30:00,16.704,305.638,0.635,27.955754455445547,6.051966292134831,92.69764102564102,7.901,35.523,53.894,1.191
2023-12-20 06:40:00,12.242,197.608,0.278,27.955673267326734,6.052561797752809,92.67665384615384,7.901999999999999,35.52,53.891,0.864
2023-12-20 06:50:00,6.478,44.79,0.445,27.95559207920792,6.053157303370787,92.65566666666666,7.903,35.526,53.899,1.079
2023-12-20 07:00:00,16.453,357.285,0.297,27.95551089108911,6.053752808988764,92.63467948717948,7.9045,35.459,53.808,1.409
2023-12-20 07:10:00,36.401,168.63,0.598,27.9554297029703,6.054348314606742,92.6136923076923,7.906,35.539,53.916,0.818
2023-12-20 07:20:00,13.565,326.738,0.217,27.955348514851487,6.054943820224719,92.59270512820513,7.9055,35.531,53.906,1.4
2023-12-20 07:30:00,11.482,150.788,0.376,27.955267326732674,6.055539325842696,92.57171794871795,7.904999999999999,35.533,53.909,0.896
2023-12-20 07:40:00,11.378,275.943,0.35075,27.95518613861386,6.056134831460674,92.55073076923077,7.9045,35.527,53.902,0.665
2023-12-20 07:50:00,26.837,159.55,0.3255,27.955104950495052,6.056730337078651,92.52974358974359,7.904,35.539,53.916,0.958
2023-12-20 08:00:00,13.007,137.54,0.30025,27.95502376237624,6.057325842696629,92.50875641025641,7.903499999999999,35.538,53.915,0.879
2023-12-20 08:10:00,19.652,1.465,0.275,27.954942574257426,6.057921348314607,92.48776923076923,7.903,35.545,53.925,1.225
2023-12-20 08:20:00,54.432,56.846,0.126,27.954861386138614,6.058516853932584,92.46678205128205,7.903499999999999,35.544,53.928,1.174
2023-12-20 08:30:00,27.358,333.837,0.204,27.954780198019805,6.059112359550562,92.44579487179487,7.904,35.559,53.951,1.214
2023-12-20 08:40:00,20.892,143.105,0.27649999999999997,27.95469900990099,6.059707865168539,92.4248076923077,7.913,35.55,53.941,1.086
2023-12-20 08:50:00,20.24,323.759,0.349,27.95461782178218,6.060303370786516,92.40382051282052,7.917,35.559,53.955,1.527
2023-12-20 09:00:00,24.875,191.722,0.149,27.954536633663366,6.060898876404495,92.38283333333334,7.917,35.553,53.949,1.343
2023-12-20 09:10:00,9.025,269.668,0.468,27.954455445544557,6.061494382022472,92.36184615384616,7.927,35.557,53.957,1.889
2023-12-20 09:20:00,27.023,202.098,0.364,27.954374257425744,6.062089887640449,92.34085897435898,7.925,35.557,53.957,1.843
2023-12-20 09:30:00,41.223,65.66,0.683,27.95429306930693,6.062685393258427,92.3198717948718,7.931,35.555,53.956,2.104
2023-12-20 09:40:00,14.597,202.385,0.383,27.95421188118812,6.063280898876404,92.29888461538461,7.922,35.556,53.957,1.566
2023-12-20 09:50:00,20.847,306.925,0.28,27.95413069306931,6.063876404494382,92.27789743589743,7.921,35.552,53.953,1.383
2023-12-20 09:50:00,20.847,306.925,0.28,27.954049504950497,6.064471910112359,92.25691025641025,7.921,35.552,53.953,1.383
2023-12-20 10:00:00,17.961,2.792,0.622,27.953968316831684,6.065067415730337,92.23592307692307,7.925,35.551,53.951,1.527
2023-12-20 10:10:00,9.174,102.879,0.477,27.95388712871287,6.065662921348315,92.2149358974359,7.928,35.551,53.952,1.883
2023-12-20 10:20:00,23.098,274.613,0.88,27.953805940594062,6.066258426966292,92.19394871794871,7.929,35.553,53.959,1.972
2023-12-20 10:30:00,14.507,4.586,0.588,27.95372475247525,6.066853932584269,92.17296153846154,7.923,35.547,53.951,1.452
2023-12-20 10:40:00,43.011,293.313,0.862,27.953643564356437,6.067449438202247,92.15197435897436,7.919,35.557,53.969,1.691
2023-12-20 10:50:00,35.657,149.282,0.5,27.953562376237624,6.068044943820224,92.13098717948718,7.919,35.557,53.972,1.811
